rsn,mag,Rrup,Rhyp,Vs30,Ztor,eqH,X1a,X1b,X1bi,eqid,ssn,eqUTMx,eqUTMy,staUTMx,staUTMy,eqLat,eqLon,staLat,staLon,c4,c_g1,phi1,Xrup,X2,X3,Res_tot0.01S
10594,6.29,113.32169,135.5684025,224.976211948712,1.86,22.6,1,1,1,149,669,267.452432483183,2542.99285254944,245.104400916555,2674.31818641071,22.979,120.7316,24.1608333333333,120.491333333333,-2.1,-0.008798,-0.510415026,113.32169,1.19173599816515,-1.6139782397636,0.617116103061938
10595,6.29,95.4114215,112.7078934,513.5228,1.86,22.6,1,1,1,149,671,267.452432483183,2542.99285254944,289.777318956864,2650.72824269038,22.979,120.7316,23.9545,120.934166666667,-2.1,-0.008798,-0.510415026,95.4114215,1.14924807973703,-0.788678482155024,0.247221997688106
10596,6.29,99.8916721,120.420367,389.71,1.86,22.6,1,1,1,149,680,267.452432483183,2542.99285254944,265.912350398062,2660.82986120315,22.979,120.7316,24.0423333333333,120.698166666667,-2.1,-0.008798,-0.510415026,99.8916721,1.16092523605172,-1.06457003892626,0.114692116791092
10597,6.29,102.3753234,124.2774556,330.280305644112,1.86,22.6,1,1,1,149,681,267.452432483183,2542.99285254944,249.454808914946,2663.43602967531,22.979,120.7316,24.0633333333333,120.536,-2.1,-0.008798,-0.510415026,102.3753234,1.16706607570133,-1.2300312067485,0.47941208994571
10598,6.29,85.4112961,105.784155,757.65,1.86,22.6,1,1,1,149,682,267.452432483183,2542.99285254944,263.851649759764,2645.88663183682,22.979,120.7316,23.9071666666667,120.680333333333,-2.1,-0.008798,-0.510415026,85.4112961,1.1198755104139,-0.399751374124215,-0.0461765824419507
10599,6.29,82.8536646,104.6183143,284.899390836997,1.86,22.6,1,1,1,149,684,267.452432483183,2542.99285254944,247.514923301038,2642.82113485143,22.979,120.7316,23.877,120.5205,-2.1,-0.008798,-0.510415026,82.8536646,1.11148701362131,-1.37783680836909,0.588055648902975
10600,6.29,81.5838424,85.6152755,484.457004440856,1.86,22.6,1,1,1,149,691,267.452432483183,2542.99285254944,341.632141756212,2579.38584726856,22.979,120.7316,23.3163333333333,121.451166666667,-2.1,-0.008798,-0.510415026,81.5838424,1.10716866199902,-0.846944226437517,-0.548757091297713
10601,6.29,57.7181447,62.8550063,663.93714728339,1.86,22.6,1,1,1,149,692,267.452432483183,2542.99285254944,326.189630453245,2541.47943496164,22.979,120.7316,22.9725,121.3045,-2.1,-0.008798,-0.510415026,57.7181447,0.99907685443274,-0.531785424416014,-0.831128000994189
10602,6.29,49.4340163,54.358522,655.43,1.86,22.6,1,1,1,149,695,267.452432483183,2542.99285254944,309.874043191082,2517.56888416729,22.979,120.7316,22.7548333333333,121.148333333333,-2.1,-0.008798,-0.510415026,49.4340163,0.943040782644724,-0.54468140291586,-0.299710500184757
10603,6.29,50.1800222,55.1120776,269.611519058285,1.86,22.6,1,1,1,149,698,267.452432483183,2542.99285254944,310.954952140768,2517.75845492286,22.979,120.7316,22.7566666666667,121.158833333333,-2.1,-0.008798,-0.510415026,50.1800222,0.948667161712696,-1.43299080710367,-0.801249157896431
10604,6.29,50.1019817,55.064348,266.870426417106,1.86,22.6,1,1,1,149,699,267.452432483183,2542.99285254944,310.257147235957,2516.71498350077,22.979,120.7316,22.7471666666667,121.152166666667,-2.1,-0.008798,-0.510415026,50.1019817,0.948084560712096,-1.44320966541749,-0.443462084191649
10605,6.29,45.9478054,50.7092933,445.368171021378,1.86,22.6,1,1,1,149,701,267.452432483183,2542.99285254944,306.932915191584,2520.54099139662,22.979,120.7316,22.7813333333333,121.119333333333,-2.1,-0.008798,-0.510415026,45.9478054,0.914947537918214,-0.931071620996164,-0.0908732628425195
10606,6.29,48.4714868,53.3457167,268.112964725158,1.86,22.6,1,1,1,149,702,267.452432483183,2542.99285254944,309.184977479724,2518.59276952751,22.979,120.7316,22.764,121.1415,-2.1,-0.008798,-0.510415026,48.4714868,0.935588153881769,-1.43856450983749,-1.1695698228449
10607,6.29,65.8239803,70.6757452,539.6169,1.86,22.6,1,1,1,149,704,267.452432483183,2542.99285254944,333.384426417821,2555.27807729881,22.979,120.7316,23.0978333333333,121.373166666667,-2.1,-0.008798,-0.510415026,65.8239803,1.04282022189633,-0.739113468367308,-0.926533761265894
10608,6.29,50.0718294,55.0153504,491.6637,1.86,22.6,1,1,1,149,705,267.452432483183,2542.99285254944,310.537935765045,2517.26525302695,22.979,120.7316,22.7521666666667,121.154833333333,-2.1,-0.008798,-0.510415026,50.0718294,0.94785909189668,-0.832177965517085,-0.59193139609701
10609,6.29,130.494775,136.6877228,875.04,1.86,22.6,1,1,1,149,707,267.452432483183,2542.99285254944,351.193227675002,2437.65822350141,22.979,120.7316,22.03730011,121.5580978,-2.1,-0.008798,-0.510415026,130.494775,1.22435559551129,-0.255703312107924,0.122574066927828
10610,6.29,41.4106567,45.8989285,510.94,1.86,22.6,1,1,1,149,708,267.452432483183,2542.99285254944,302.945973632372,2524.59800494679,22.979,120.7316,22.8175,121.08,-2.1,-0.008798,-0.510415026,41.4106567,0.873318153992566,-0.793720745226323,-0.627895693308071
10611,6.29,52.9969545,56.7453496,514.4474,1.86,22.6,1,1,1,149,710,267.452432483183,2542.99285254944,317.185751582975,2558.56848657032,22.979,120.7316,23.1258333333333,121.214666666667,-2.1,-0.008798,-0.510415026,52.9969545,0.968807610137,-0.78687959683844,-1.15165889892424
10612,6.29,48.9953868,52.5859684,673.86,1.86,22.6,1,1,1,149,711,267.452432483183,2542.99285254944,313.192452480438,2555.97818195442,22.979,120.7316,23.102,121.176,-2.1,-0.008798,-0.510415026,48.9953868,0.939672051915415,-0.516950537503386,-0.10892905889784
10613,6.29,52.288633,56.2746516,503.217377747998,1.86,22.6,1,1,1,149,712,267.452432483183,2542.99285254944,317.605202002006,2555.16687016075,22.979,120.7316,23.0951666666667,121.219166666667,-2.1,-0.008798,-0.510415026,52.288633,0.963901025008629,-0.808950672441103,-0.72243807815027
10614,6.29,46.483975,50.3137551,542.2013,1.86,22.6,1,1,1,149,713,267.452432483183,2542.99285254944,311.875354103426,2550.36450175625,22.979,120.7316,23.0511666666667,121.163833333333,-2.1,-0.008798,-0.510415026,46.483975,0.919471916286109,-0.734335577005448,-0.586100240147039
10615,6.29,41.5580075,45.4505508,550.1054,1.86,22.6,1,1,1,149,714,267.452432483183,2542.99285254944,306.926625577126,2541.47433676558,22.979,120.7316,22.9703333333333,121.116666666667,-2.1,-0.008798,-0.510415026,41.5580075,0.874771299591091,-0.719863015476136,-0.0899600857629625
10616,6.29,39.2086698,43.0827158,701.0984,1.86,22.6,1,1,1,149,715,267.452432483183,2542.99285254944,303.068319225662,2533.99257235718,22.979,120.7316,22.9023333333333,121.08,-2.1,-0.008798,-0.510415026,39.2086698,0.850706858784206,-0.477324663624153,0.372250554991934
10617,6.29,41.037558,45.2490577,736.89,1.86,22.6,1,1,1,149,716,267.452432483183,2542.99285254944,304.221156421137,2529.25182564919,22.979,120.7316,22.8596666666667,121.091833333333,-2.1,-0.008798,-0.510415026,41.037558,0.869606042380717,-0.42753428438784,0.130860189524674
10618,6.29,42.8788465,47.452347,318.218,1.86,22.6,1,1,1,149,717,267.452432483183,2542.99285254944,304.351562960021,2523.4537505901,22.979,120.7316,22.8073333333333,121.093833333333,-2.1,-0.008798,-0.510415026,42.8788465,0.887479759427218,-1.26723622920652,0.618440870445528
10619,6.29,41.6490704,46.5614207,619.834710743802,1.86,22.6,1,1,1,149,718,267.452432483183,2542.99285254944,301.124386743725,2520.09907438575,22.979,120.7316,22.7766666666667,121.062833333333,-2.1,-0.008798,-0.510415026,41.6490704,0.875665724385394,-0.600520064784679,0.702666662248785
10620,6.29,43.468794,49.1593127,519.2557,1.86,22.6,1,1,1,149,719,267.452432483183,2542.99285254944,299.63440435434,2513.54685443613,22.979,120.7316,22.7173333333333,121.049166666667,-2.1,-0.008798,-0.510415026,43.468794,0.892977107578682,-0.777576471639207,0.867620112834069
10621,6.29,42.7190296,48.9629104,688.9425,1.86,22.6,1,1,1,149,720,267.452432483183,2542.99285254944,297.208490849878,2511.41910508329,22.979,120.7316,22.6978333333333,121.025833333333,-2.1,-0.008798,-0.510415026,42.7190296,0.885971851272795,-0.494815098456798,0.141780232729854
10622,6.29,85.1335063,89.0314638,512.689054088695,1.86,22.6,1,1,1,149,721,267.452432483183,2542.99285254944,343.332399781188,2583.79751786511,22.979,120.7316,23.3563333333333,121.467333333333,-2.1,-0.008798,-0.510415026,85.1335063,1.11898365404375,-0.790303382688824,-0.655823285693532
10623,6.29,74.8555709,79.0978556,736.105999263894,1.86,22.6,1,1,1,149,722,267.452432483183,2542.99285254944,337.761404870313,2571.49096148581,22.979,120.7316,23.2446666666667,121.414166666667,-2.1,-0.008798,-0.510415026,74.8555709,1.08236648319093,-0.428598782608515,-0.568221161298079
10624,6.29,70.9462742,75.3939997,660.211267605634,1.86,22.6,1,1,1,149,723,267.452432483183,2542.99285254944,335.810025231005,2565.64510323201,22.979,120.7316,23.191687,121.395729,-2.1,-0.008798,-0.510415026,70.9462742,1.06624611450718,-0.537413025474989,-1.06220367288111
10625,6.29,51.6511865,56.7192161,519.752359205913,1.86,22.6,1,1,1,149,725,267.452432483183,2542.99285254944,318.185825485686,2531.14489017066,22.979,120.7316,22.8783333333333,121.227666666667,-2.1,-0.008798,-0.510415026,51.6511865,0.95939670206148,-0.77662044586185,-0.653394727266951
10626,6.29,51.2600098,56.2593236,427.034877085784,1.86,22.6,1,1,1,149,726,267.452432483183,2542.99285254944,314.603111194568,2522.10668750933,22.979,120.7316,22.7963333333333,121.193833333333,-2.1,-0.008798,-0.510415026,51.2600098,0.956589921423697,-0.973107222455531,-1.37323825502986
10627,6.29,49.7071542,59.6681359,738.189,1.86,22.6,1,1,1,149,727,267.452432483183,2542.99285254944,290.87848512183,2493.15462246629,22.979,120.7316,22.5321666666667,120.966666666667,-2.1,-0.008798,-0.510415026,49.7071542,0.945115693258963,-0.425773022332321,-0.0306191609164328
10628,6.29,53.6209552,65.3921711,402.23,1.86,22.6,1,1,1,149,728,267.452432483183,2542.99285254944,288.113900701376,2485.42049649792,22.979,120.7316,22.462,120.940833333333,-2.1,-0.008798,-0.510415026,53.6209552,0.973046529302346,-1.03294884739317,-0.694375634004942
10629,6.29,53.3584973,56.8863778,726.5682,1.86,22.6,1,1,1,149,729,267.452432483183,2542.99285254944,316.449374548433,2561.16182870526,22.979,120.7316,23.1491666666667,121.207166666667,-2.1,-0.008798,-0.510415026,53.3584973,0.971273011908396,-0.441640558360093,-0.993146462671017
10630,6.29,46.3620578,49.2288205,431.5926,1.86,22.6,1,1,1,149,730,267.452432483183,2542.99285254944,308.028415840065,2559.42180830372,22.979,120.7316,23.1325,121.125166666667,-2.1,-0.008798,-0.510415026,46.3620578,0.918449941279046,-0.96249082397449,-0.130525024373259
10631,6.29,56.1172684,61.0473462,824.5156,1.86,22.6,1,1,1,149,731,267.452432483183,2542.99285254944,324.241828044558,2544.4553796601,22.979,120.7316,22.9991666666667,121.285166666667,-2.1,-0.008798,-0.510415026,56.1172684,0.989262428928257,-0.31517684932781,-0.437505861972779
10632,6.29,60.5602357,65.5760962,490.596892886345,1.86,22.6,1,1,1,149,732,267.452432483183,2542.99285254944,328.958386184433,2547.48340923541,22.979,120.7316,23.027,121.330833333333,-2.1,-0.008798,-0.510415026,60.5602357,1.01547810322065,-0.834350113195275,-0.979559001289794
10633,6.29,46.5035145,50.6969317,353.3569,1.86,22.6,1,1,1,149,733,267.452432483183,2542.99285254944,312.854849315104,2545.34973024422,22.979,120.7316,23.006,121.174,-2.1,-0.008798,-0.510415026,46.5035145,0.919635337545289,-1.1624943173794,-0.889578533735517
10634,6.29,52.0063599,56.8644401,529.100529100529,1.86,22.6,1,1,1,149,735,267.452432483183,2542.99285254944,319.665394662861,2540.44870688028,22.979,120.7316,22.9625,121.241,-2.1,-0.008798,-0.510415026,52.0063599,0.961916940386997,-0.7587944617958,-0.679998712688105
10635,6.29,45.3500879,49.9228149,503.26512629138,1.86,22.6,1,1,1,149,736,267.452432483183,2542.99285254944,308.980564466542,2526.82817369149,22.979,120.7316,22.8383333333333,121.1385,-2.1,-0.008798,-0.510415026,45.3500879,0.909811115433682,-0.808855790427305,-0.763545810310235
10636,6.29,44.0894311,48.9403534,733.14,1.86,22.6,1,1,1,149,737,267.452432483183,2542.99285254944,304.010395618968,2519.56314605709,22.979,120.7316,22.7721666666667,121.091,-2.1,-0.008798,-0.510415026,44.0894311,0.898645728543198,-0.4326362321499,0.782788203642623
10637,6.29,47.3654808,52.4989174,467.1078,1.86,22.6,1,1,1,149,738,267.452432483183,2542.99285254944,305.628740145753,2514.9274790349,22.979,120.7316,22.7305,121.107333333333,-2.1,-0.008798,-0.510415026,47.3654808,0.926744495246192,-0.883412845558042,-0.213039611938772
10638,6.29,42.3880354,44.1152679,902.74,1.86,22.6,1,1,1,149,740,267.452432483183,2542.99285254944,297.851058762384,2565.59301614878,22.979,120.7316,23.187,121.025,-2.1,-0.008798,-0.510415026,42.3880354,0.882823110043236,-0.224538328874088,-0.448461517550077
10639,6.29,44.5401011,53.7010411,679.02,1.86,22.6,1,1,1,149,741,267.452432483183,2542.99285254944,290.4601345774,2500.19383772514,22.979,120.7316,22.5956666666667,120.961666666667,-2.1,-0.008798,-0.510415026,44.5401011,0.902690060828601,-0.509322329500481,0.539256115898338
10640,6.29,55.3561114,71.2840935,627.8121,1.86,22.6,1,1,1,149,742,267.452432483183,2542.99285254944,279.289608486128,2476.68267148137,22.979,120.7316,22.382,120.856333333333,-2.1,-0.008798,-0.510415026,55.3561114,0.984439655558984,-0.587731993830238,-0.306042964304043
10641,6.29,79.8220209,85.9183901,617.87,1.86,22.6,1,1,1,149,744,267.452432483183,2542.99285254944,342.743240663904,2508.1647570715,22.979,120.7316,22.67329979,121.4692993,-2.1,-0.008798,-0.510415026,79.8220209,1.10099738907682,-0.603694832363674,-1.00451634469397
10642,5.19,76.0563042,78.0565211,211.0298,17.422,18.6,1,1,1,150,8,257.691771978253,2540.76489399631,236.909979811883,2613.42113484553,22.9575,120.6368,23.61,120.421666666667,-2.1,-0.008798,-0.510415026,76.0563042,1.02004202164105,-1.67797355597516,0.0557159873734951
10643,5.19,70.1194892,72.046791,422.684,17.422,18.6,1,1,1,150,9,257.691771978253,2540.76489399631,250.990737657192,2609.79430803052,22.9575,120.6368,23.5795,120.560166666667,-2.1,-0.008798,-0.510415026,70.1194892,0.990864868211971,-0.983348056754467,0.0458002127226127
10644,5.19,69.6370989,71.5368114,209.4972,17.422,18.6,1,1,1,150,11,257.691771978253,2540.76489399631,221.926111931305,2599.69714608361,22.9575,120.6368,23.4836666666667,120.2775,-2.1,-0.008798,-0.510415026,69.6370989,0.98831774326032,-1.68526253758864,0.0895736893676453
10645,5.19,62.3891757,64.3084314,226.1079,17.422,18.6,1,1,1,150,12,257.691771978253,2540.76489399631,236.091308437662,2598.21655353465,22.9575,120.6368,23.4726666666667,120.416333333333,-2.1,-0.008798,-0.510415026,62.3891757,0.946257752537129,-1.60896059274095,0.340223727064212
10646,5.19,59.5750537,61.347907,581.469012508106,17.422,18.6,1,1,1,150,14,257.691771978253,2540.76489399631,260.430315109587,2598.94421306058,22.9575,120.6368,23.483,120.654333333333,-2.1,-0.008798,-0.510415026,59.5750537,0.92772919869766,-0.664415230061628,-0.26607768715569
10647,5.19,64.6530001,66.6694888,192.2214,17.422,18.6,1,1,1,150,15,257.691771978253,2540.76489399631,209.566639305405,2582.95919802158,22.9575,120.6368,23.3305,120.159833333333,-2.1,-0.008798,-0.510415026,64.6530001,0.960212831681848,-1.77132507901658,-0.596397471497007
10648,5.19,40.4705232,42.0773025,341.8024,17.422,18.6,1,1,1,150,17,257.691771978253,2540.76489399631,253.781131604724,2578.16777960202,22.9575,120.6368,23.2945,120.592666666667,-2.1,-0.008798,-0.510415026,40.4705232,0.752334707957896,-1.19574011939946,-0.51348204076282
10649,5.19,51.0968331,52.885206,224.7275,17.422,18.6,1,1,1,150,18,257.691771978253,2540.76489399631,235.597231062294,2584.92715876568,22.9575,120.6368,23.3526666666667,120.413833333333,-2.1,-0.008798,-0.510415026,51.0968331,0.862344234476961,-1.61508435460083,-0.164974769240584
10650,5.19,57.2499913,59.5773784,199.4681,17.422,18.6,1,1,1,150,19,257.691771978253,2540.76489399631,209.563758766246,2570.61903872176,22.9575,120.6368,23.2191666666667,120.162166666667,-2.1,-0.008798,-0.510415026,57.2499913,0.911329292995852,-1.73431858791117,0.06683126690658
10651,5.19,47.9750946,50.1205736,196.0186,17.422,18.6,1,1,1,150,20,257.691771978253,2540.76489399631,221.311148933544,2569.7845482575,22.9575,120.6368,23.2136666666667,120.277,-2.1,-0.008798,-0.510415026,47.9750946,0.833832514915746,-1.75176335901921,-0.471774164388197
10652,5.19,40.6949039,42.4198257,594.6482,17.422,18.6,1,1,1,150,21,257.691771978253,2540.76489399631,233.957525536643,2570.53173821797,22.9575,120.6368,23.2225,120.400333333333,-2.1,-0.008798,-0.510415026,40.6949039,0.755082198803799,-0.64200294152838,-0.296382261776545
10653,5.19,52.1543908,54.7986426,214.1404,17.422,18.6,1,1,1,150,23,257.691771978253,2540.76489399631,208.918493744971,2557.68196969249,22.9575,120.6368,23.1023333333333,120.158333333333,-2.1,-0.008798,-0.510415026,52.1543908,0.871403315522354,-1.66334103704114,-0.733929679710331
10654,5.19,39.2000436,41.7983628,212.3443,17.422,18.6,1,1,1,150,24,257.691771978253,2540.76489399631,222.9455890091,2554.82944213344,22.9575,120.6368,23.079,120.295666666667,-2.1,-0.008798,-0.510415026,39.2000436,0.736364433031362,-1.67176389778441,-0.781127184067993
10655,5.19,24.7437206,27.0449712,570.0171,17.422,18.6,1,1,1,150,25,257.691771978253,2540.76489399631,240.713161997152,2550.65116116989,22.9575,120.6368,23.0441666666667,120.469666666667,-2.1,-0.008798,-0.510415026,24.7437206,0.489028506334774,-0.684306551327781,0.521245692263113
10656,5.19,37.3099985,40.182741,279.7855,17.422,18.6,1,1,1,150,26,257.691771978253,2540.76489399631,222.028020873757,2542.19396710042,22.9575,120.6368,22.9648333333333,120.289,-2.1,-0.008798,-0.510415026,37.3099985,0.711231971926243,-1.39594967354837,-0.920127178693967
10657,5.19,75.2661109,77.173525,546.906333175338,17.422,18.6,1,1,1,150,31,257.691771978253,2540.76489399631,256.752141996993,2615.38521361911,22.9575,120.6368,23.6308333333333,120.615666666667,-2.1,-0.008798,-0.510415026,75.2661109,1.0163747794292,-0.725695361286611,1.1744967092774
10658,5.19,73.8969916,75.8540596,541.6629,17.422,18.6,1,1,1,150,32,257.691771978253,2540.76489399631,248.72232561435,2613.48990894129,22.9575,120.6368,23.6125,120.537333333333,-2.1,-0.008798,-0.510415026,73.8969916,1.00987071087522,-0.73532905948099,-0.113090361929064
10659,5.19,77.1538307,79.1339681,192.5669,17.422,18.6,1,1,1,150,35,257.691771978253,2540.76489399631,224.607321975058,2609.99076937854,22.9575,120.6368,23.577,120.301833333333,-2.1,-0.008798,-0.510415026,77.1538307,1.02503439808548,-1.76952928588643,0.109636329342739
10660,5.19,77.4270169,79.3548103,193.3239,17.422,18.6,1,1,1,150,36,257.691771978253,2540.76489399631,216.713907095483,2605.94831702826,22.9575,120.6368,23.5391666666667,120.225333333333,-2.1,-0.008798,-0.510415026,77.4270169,1.02625922622847,-1.7656058911279,-0.361189450677224
10661,5.19,63.9934486,65.8941185,383.1418,17.422,18.6,1,1,1,150,37,257.691771978253,2540.76489399631,250.096648397375,2603.29030742947,22.9575,120.6368,23.5206666666667,120.5525,-2.1,-0.008798,-0.510415026,63.9934486,0.956229526529657,-1.08156775605886,-0.607047383920052
10662,5.19,63.4106688,65.2784608,554.221319046739,17.422,18.6,1,1,1,150,38,257.691771978253,2540.76489399631,254.093693790749,2603.0010608122,22.9575,120.6368,23.5186666666667,120.591666666667,-2.1,-0.008798,-0.510415026,63.4106688,0.95265424076659,-0.712408811870981,0.0328195531483617
10663,5.19,70.1564942,72.1283948,208.7755,17.422,18.6,1,1,1,150,40,257.691771978253,2540.76489399631,237.565176883194,2607.25882061375,22.9575,120.6368,23.5545,120.429166666667,-2.1,-0.008798,-0.510415026,70.1564942,0.99105908724761,-1.6887133997472,0.113221425557872
10664,5.19,67.3460871,69.3011133,372.8792,17.422,18.6,1,1,1,150,41,257.691771978253,2540.76489399631,240.214884230516,2604.97670385984,22.9575,120.6368,23.5343333333333,120.4555,-2.1,-0.008798,-0.510415026,67.3460871,0.975818123713655,-1.10871840510655,0.0710871462258549
10665,5.19,69.4630421,71.4134802,195.1495,17.422,18.6,1,1,1,150,42,257.691771978253,2540.76489399631,229.526999327804,2603.50786952081,22.9575,120.6368,23.5193333333333,120.351166666667,-2.1,-0.008798,-0.510415026,69.4630421,0.987391637878204,-1.75620698021474,0.307862891396231
10666,5.19,54.9403842,56.7321113,488.1224,17.422,18.6,1,1,1,150,44,257.691771978253,2540.76489399631,255.276944770873,2594.10518159274,22.9575,120.6368,23.4385604858398,120.604698181152,-2.1,-0.008798,-0.510415026,54.9403842,0.893955371060482,-0.839406717631103,0.424677410695537
10667,5.19,46.5955355,48.3069721,252.29,17.422,18.6,1,1,1,150,45,257.691771978253,2540.76489399631,253.809920914971,2585.01859270184,22.9575,120.6368,23.3563333333333,120.591833333333,-2.1,-0.008798,-0.510415026,46.5955355,0.820317283582694,-1.49939369219961,-1.09253987196819
10668,5.19,59.5087399,61.3454694,225.4114,17.422,18.6,1,1,1,150,46,257.691771978253,2540.76489399631,227.776646936012,2590.85063966935,22.9575,120.6368,23.4048333333333,120.336333333333,-2.1,-0.008798,-0.510415026,59.5087399,0.927275671160352,-1.61204573462723,0.0563808699130544
10669,5.19,67.5796716,69.4357975,192.6659,17.422,18.6,1,1,1,150,47,257.691771978253,2540.76489399631,210.938477397671,2588.54821552565,22.9575,120.6368,23.3811666666667,120.172166666667,-2.1,-0.008798,-0.510415026,67.5796716,0.977123984263986,-1.76901531094879,-0.0460311627372532
10670,5.19,41.0292401,42.5243919,627.5494,17.422,18.6,1,1,1,150,48,257.691771978253,2540.76489399631,261.380160466933,2578.68970463368,22.9575,120.6368,23.3003333333333,120.666833333333,-2.1,-0.008798,-0.510415026,41.0292401,0.759136570687847,-0.588150518699504,-0.0523675319176311
10671,5.19,60.913619,62.8257235,446.4618,17.422,18.6,1,1,1,150,49,257.691771978253,2540.76489399631,241.717016564104,2598.41202403386,22.9575,120.6368,23.4753333333333,120.471333333333,-2.1,-0.008798,-0.510415026,60.913619,0.9367140256897,-0.928619069361122,0.204860802276758
10672,5.19,63.222547,65.1520598,183.5174,17.422,18.6,1,1,1,150,50,257.691771978253,2540.76489399631,240.117978393025,2600.4718745303,22.9575,120.6368,23.4936666666667,120.455333333333,-2.1,-0.008798,-0.510415026,63.222547,0.951488779876975,-1.81766342581888,0.23371184015512
10673,5.19,61.2151077,63.1298346,248.6531,17.422,18.6,1,1,1,150,51,257.691771978253,2540.76489399631,239.05093401647,2597.94202287656,22.9575,120.6368,23.4706666666667,120.445333333333,-2.1,-0.008798,-0.510415026,61.2151077,0.938694083076521,-1.51391415929981,-0.329737787478106
10674,5.19,54.4779505,56.2729661,224.8207,17.422,18.6,1,1,1,150,52,257.691771978253,2540.76489399631,230.798640073427,2586.43607411205,22.9575,120.6368,23.3655,120.366666666667,-2.1,-0.008798,-0.510415026,54.4779505,0.890337516070088,-1.61466971607559,0.0706744527299574
10675,5.19,41.3592566,43.0234206,576.914251208333,17.422,18.6,1,1,1,150,55,257.691771978253,2540.76489399631,245.176336447261,2577.35827123036,22.9575,120.6368,23.2858809501027,120.508732368877,-2.1,-0.008798,-0.510415026,41.3592566,0.763092848998261,-0.672279267666092,-0.682934332818913
10676,5.19,47.9502026,49.6248612,272.6653,17.422,18.6,1,1,1,150,56,257.691771978253,2540.76489399631,230.331899349924,2577.67116975551,22.9575,120.6368,23.2863333333333,120.363666666667,-2.1,-0.008798,-0.510415026,47.9502026,0.833593859322393,-1.42172787600925,-0.179809827666591
10677,5.19,51.8885554,53.8411971,221.4512,17.422,18.6,1,1,1,150,58,257.691771978253,2540.76489399631,221.408450577708,2575.87830835695,22.9575,120.6368,23.2686666666667,120.276833333333,-2.1,-0.008798,-0.510415026,51.8885554,0.869153112376784,-1.62977066252142,-0.573598731144475
10678,5.19,61.6658157,63.9040179,189.0002,17.422,18.6,1,1,1,150,59,257.691771978253,2540.76489399631,207.302434846915,2575.42960392585,22.9575,120.6368,23.2621666666667,120.139166666667,-2.1,-0.008798,-0.510415026,61.6658157,0.941625079938728,-1.78822483844625,0.163440675629988
10679,5.19,41.5669039,43.7536909,271.1252,17.422,18.6,1,1,1,150,61,257.691771978253,2540.76489399631,226.361903456138,2564.99918875336,22.9575,120.6368,23.1713333333333,120.327166666667,-2.1,-0.008798,-0.510415026,41.5669039,0.765559193842567,-1.42739220489249,-0.293794820109176
10680,5.19,59.6886352,62.1674499,186.9741,17.422,18.6,1,1,1,150,62,257.691771978253,2540.76489399631,204.278559654372,2566.71440801572,22.9575,120.6368,23.183,120.111333333333,-2.1,-0.008798,-0.510415026,59.6886352,0.928504119885229,-1.79900280711798,-0.484216826904175
10681,5.19,23.8918362,25.712684,499.94107822256,17.422,18.6,1,1,1,150,64,257.691771978253,2540.76489399631,245.827986404636,2553.94310500451,22.9575,120.6368,23.0746666666667,120.519,-2.1,-0.008798,-0.510415026,23.8918362,0.469436374985675,-0.815482663783172,-0.328639367128755
10682,5.19,29.8377337,31.7728277,597.8477,17.422,18.6,1,1,1,150,65,257.691771978253,2540.76489399631,239.768687123676,2559.23685783055,22.9575,120.6368,23.1215,120.459,-2.1,-0.008798,-0.510415026,29.8377337,0.592599790223163,-0.63663687246704,-0.276180212238661
10683,5.19,32.9103762,35.6160112,287.6594,17.422,18.6,1,1,1,150,66,257.691771978253,2540.76489399631,228.35672682205,2548.83831827049,22.9575,120.6368,23.0258333333333,120.3495,-2.1,-0.008798,-0.510415026,32.9103762,0.645512158499952,-1.36819577032855,-0.475252601007326
10684,5.19,32.2507088,35.1196099,222.6924,17.422,18.6,1,1,1,150,68,257.691771978253,2540.76489399631,228.335973571025,2535.3742750349,22.9575,120.6368,22.9043333333333,120.351666666667,-2.1,-0.008798,-0.510415026,32.2507088,0.634681329706428,-1.62418146465314,-0.759742859679256
10685,5.19,44.1123184,47.0183623,211.492,17.422,18.6,1,1,1,150,69,257.691771978253,2540.76489399631,214.562033391232,2537.23556305216,22.9575,120.6368,22.9188333333333,120.217166666667,-2.1,-0.008798,-0.510415026,44.1123184,0.794419321053082,-1.67578573899454,-1.1003834813036
10686,5.19,46.5171122,49.3580219,229.0426,17.422,18.6,1,1,1,150,70,257.691771978253,2540.76489399631,212.179802882855,2545.9812156023,22.9575,120.6368,22.9973333333333,120.192333333333,-2.1,-0.008798,-0.510415026,46.5171122,0.81953095031542,-1.596064899252,-0.520450736165531
10687,5.19,44.7872401,47.6426403,196.0493,17.422,18.6,1,1,1,150,71,257.691771978253,2540.76489399631,213.91701865344,2544.71041003004,22.9575,120.6368,22.9861666666667,120.2095,-2.1,-0.008798,-0.510415026,44.7872401,0.801667910122356,-1.75160675349214,-1.78339964919839
10688,5.19,46.569911,49.4403149,219.9817,17.422,18.6,1,1,1,150,72,257.691771978253,2540.76489399631,211.854958314939,2543.30896769795,22.9575,120.6368,22.9731666666667,120.189666666667,-2.1,-0.008798,-0.510415026,46.569911,0.820060570324945,-1.63642855063201,-0.474855847570751
